timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
7075,3.26,165.35,-14.76,0.62,-0.1,0.77,0.15,-29.15,146.13,8.95,0.47,-0.13,0.48,-0.73,-39.59,144.85,-10.19,0.48,0.26,0.79,-0.29
7091,3.22,165.3,-14.87,0.62,-0.1,0.76,0.15,-29.02,145.6,8.71,0.47,-0.14,0.47,-0.73,-39.64,144.78,-10.14,0.48,0.25,0.79,-0.29
7103,3.18,165.26,-14.94,0.62,-0.1,0.76,0.15,-28.94,145.16,8.53,0.47,-0.14,0.47,-0.73,-39.67,144.72,-10.06,0.48,0.24,0.79,-0.29
7118,3.14,165.2,-15.01,0.62,-0.1,0.76,0.15,-28.89,144.7,8.36,0.47,-0.15,0.46,-0.74,-39.7,144.64,-9.97,0.48,0.24,0.79,-0.29
7135,3.11,165.14,-15.07,0.63,-0.1,0.76,0.16,-28.87,144.22,8.19,0.48,-0.15,0.45,-0.74,-39.73,144.56,-9.86,0.48,0.23,0.8,-0.29
7150,3.09,165.09,-15.1,0.63,-0.11,0.76,0.16,-28.88,143.85,8.09,0.48,-0.16,0.45,-0.74,-39.77,144.52,-9.75,0.48,0.23,0.8,-0.29
7163,3.07,165.03,-15.12,0.63,-0.11,0.76,0.16,-28.91,143.6,8.05,0.48,-0.16,0.44,-0.74,-39.79,144.49,-9.66,0.48,0.22,0.8,-0.29
7177,3.06,164.98,-15.12,0.63,-0.11,0.76,0.16,-28.98,143.4,8.06,0.48,-0.16,0.44,-0.74,-39.79,144.46,-9.55,0.48,0.22,0.8,-0.29
7192,3.06,164.93,-15.12,0.63,-0.11,0.76,0.16,-29.05,143.22,8.08,0.49,-0.16,0.44,-0.74,-39.81,144.44,-9.47,0.48,0.21,0.8,-0.29
7207,3.05,164.87,-15.11,0.62,-0.11,0.76,0.16,-29.14,143.07,8.13,0.49,-0.17,0.44,-0.73,-39.81,144.45,-9.39,0.48,0.21,0.8,-0.29
7221,3.04,164.83,-15.09,0.62,-0.11,0.76,0.16,-29.21,142.92,8.16,0.49,-0.17,0.44,-0.74,-39.81,144.48,-9.33,0.48,0.21,0.8,-0.29
7234,3.03,164.79,-15.08,0.62,-0.11,0.76,0.17,-29.28,142.8,8.18,0.48,-0.17,0.44,-0.74,-39.81,144.51,-9.29,0.48,0.21,0.8,-0.29
7248,3.03,164.75,-15.07,0.62,-0.11,0.76,0.17,-29.34,142.68,8.19,0.48,-0.17,0.43,-0.74,-39.8,144.55,-9.22,0.48,0.21,0.8,-0.29
7261,3.02,164.71,-15.07,0.62,-0.11,0.76,0.17,-29.37,142.61,8.19,0.49,-0.18,0.43,-0.74,-39.77,144.59,-9.17,0.48,0.21,0.8,-0.29
7273,3.02,164.68,-15.06,0.62,-0.11,0.76,0.17,-29.4,142.57,8.18,0.49,-0.18,0.44,-0.74,-39.71,144.63,-9.12,0.48,0.22,0.8,-0.29
7284,3.01,164.64,-15.06,0.62,-0.12,0.76,0.17,-29.41,142.54,8.18,0.49,-0.17,0.44,-0.73,-39.66,144.67,-9.05,0.48,0.22,0.8,-0.29
7297,2.99,164.61,-15.06,0.62,-0.12,0.76,0.17,-29.43,142.51,8.17,0.49,-0.17,0.44,-0.73,-39.61,144.72,-8.98,0.48,0.23,0.8,-0.28
7310,2.98,164.58,-15.07,0.62,-0.12,0.76,0.17,-29.43,142.5,8.14,0.5,-0.17,0.44,-0.73,-39.54,144.75,-8.88,0.47,0.23,0.8,-0.28
7326,2.96,164.55,-15.1,0.62,-0.12,0.76,0.17,-29.43,142.5,8.11,0.5,-0.16,0.45,-0.72,-39.47,144.79,-8.78,0.47,0.24,0.8,-0.28
7339,2.94,164.51,-15.12,0.62,-0.12,0.76,0.17,-29.42,142.5,8.08,0.51,-0.16,0.45,-0.71,-39.41,144.81,-8.71,0.47,0.24,0.8,-0.28
7351,2.92,164.48,-15.15,0.62,-0.12,0.76,0.17,-29.42,142.47,8.04,0.52,-0.16,0.46,-0.71,-39.35,144.82,-8.63,0.47,0.24,0.8,-0.27
7367,2.9,164.43,-15.19,0.62,-0.12,0.76,0.17,-29.43,142.42,7.99,0.53,-0.15,0.46,-0.7,-39.3,144.82,-8.54,0.47,0.24,0.81,-0.27
7383,2.88,164.38,-15.22,0.62,-0.12,0.76,0.18,-29.46,142.33,7.92,0.54,-0.15,0.47,-0.69,-39.25,144.82,-8.46,0.47,0.25,0.81,-0.27
7399,2.87,164.32,-15.26,0.62,-0.12,0.76,0.18,-29.5,142.21,7.82,0.55,-0.14,0.47,-0.68,-39.18,144.81,-8.36,0.46,0.25,0.81,-0.27
7416,2.86,164.26,-15.28,0.62,-0.12,0.76,0.18,-29.54,142.04,7.67,0.55,-0.14,0.46,-0.68,-39.07,144.79,-8.23,0.46,0.26,0.81,-0.26
7429,2.86,164.21,-15.28,0.62,-0.13,0.75,0.18,-29.58,141.84,7.51,0.55,-0.15,0.46,-0.68,-38.93,144.76,-8.05,0.46,0.29,0.81,-0.25
7445,2.86,164.15,-15.29,0.62,-0.13,0.75,0.18,-29.63,141.57,7.3,0.55,-0.16,0.44,-0.69,-38.74,144.72,-7.84,0.45,0.32,0.8,-0.24
7461,2.87,164.08,-15.28,0.62,-0.13,0.75,0.18,-29.71,141.26,7.07,0.54,-0.18,0.42,-0.71,-38.52,144.67,-7.63,0.45,0.34,0.79,-0.23
7473,2.88,164.03,-15.27,0.62,-0.13,0.75,0.19,-29.77,141.01,6.9,0.52,-0.19,0.4,-0.73,-38.34,144.62,-7.45,0.44,0.36,0.79,-0.22
7486,2.88,163.97,-15.26,0.62,-0.13,0.75,0.19,-29.87,140.77,6.77,0.51,-0.2,0.38,-0.74,-38.18,144.58,-7.3,0.44,0.38,0.79,-0.21
7499,2.9,163.92,-15.25,0.62,-0.13,0.75,0.19,-29.99,140.61,6.69,0.5,-0.21,0.37,-0.76,-38.03,144.52,-7.15,0.43,0.4,0.78,-0.2
7510,2.91,163.87,-15.23,0.61,-0.13,0.75,0.19,-30.13,140.44,6.61,0.48,-0.22,0.35,-0.77,-37.88,144.46,-7.0,0.42,0.42,0.78,-0.19
7525,2.93,163.81,-15.2,0.61,-0.13,0.75,0.19,-30.3,140.27,6.56,0.47,-0.23,0.34,-0.78,-37.68,144.33,-6.77,0.42,0.45,0.77,-0.18
7538,2.95,163.76,-15.17,0.61,-0.13,0.76,0.2,-30.47,140.16,6.54,0.45,-0.24,0.32,-0.8,-37.51,144.19,-6.57,0.41,0.48,0.76,-0.17
7550,2.97,163.71,-15.14,0.61,-0.13,0.76,0.2,-30.66,140.02,6.52,0.44,-0.25,0.3,-0.81,-37.33,144.03,-6.35,0.4,0.5,0.75,-0.15
7562,2.99,163.66,-15.11,0.61,-0.13,0.76,0.2,-30.86,139.89,6.53,0.42,-0.26,0.29,-0.82,-37.19,143.89,-6.16,0.39,0.53,0.74,-0.14
7574,3.02,163.61,-15.06,0.61,-0.13,0.76,0.2,-31.08,139.74,6.57,0.41,-0.26,0.27,-0.83,-37.05,143.77,-6.01,0.38,0.55,0.73,-0.13
7589,3.07,163.56,-14.99,0.6,-0.13,0.76,0.2,-31.41,139.58,6.66,0.39,-0.27,0.25,-0.84,-36.9,143.6,-5.82,0.37,0.57,0.72,-0.12
7602,3.11,163.51,-14.91,0.6,-0.13,0.76,0.21,-31.69,139.45,6.76,0.38,-0.28,0.24,-0.85,-36.8,143.46,-5.67,0.36,0.6,0.71,-0.11
7615,3.16,163.47,-14.81,0.6,-0.13,0.76,0.21,-32.02,139.31,6.88,0.37,-0.29,0.22,-0.86,-36.73,143.3,-5.55,0.36,0.62,0.7,-0.1
7627,3.22,163.43,-14.7,0.6,-0.13,0.77,0.21,-32.33,139.17,7.02,0.36,-0.29,0.21,-0.86,-36.66,143.16,-5.44,0.35,0.63,0.69,-0.09
7640,3.29,163.39,-14.56,0.59,-0.12,0.77,0.21,-32.66,139.0,7.18,0.34,-0.3,0.19,-0.87,-36.62,143.02,-5.36,0.34,0.64,0.68,-0.08
7654,3.4,163.34,-14.37,0.58,-0.12,0.77,0.21,-33.04,138.83,7.36,0.33,-0.31,0.17,-0.88,-36.57,142.87,-5.29,0.34,0.66,0.67,-0.08
7668,3.51,163.3,-14.18,0.58,-0.12,0.78,0.22,-33.38,138.7,7.51,0.32,-0.31,0.15,-0.88,-36.52,142.72,-5.23,0.33,0.67,0.66,-0.07
7680,3.62,163.26,-13.97,0.57,-0.12,0.78,0.22,-33.68,138.61,7.65,0.31,-0.32,0.14,-0.88,-36.5,142.59,-5.2,0.33,0.68,0.66,-0.06
7693,3.74,163.24,-13.74,0.56,-0.12,0.79,0.22,-33.97,138.53,7.79,0.31,-0.32,0.13,-0.89,-36.48,142.46,-5.16,0.32,0.69,0.65,-0.06
7706,3.86,163.22,-13.49,0.55,-0.12,0.8,0.22,-34.24,138.47,7.92,0.3,-0.32,0.12,-0.89,-36.45,142.34,-5.14,0.32,0.69,0.65,-0.05
7721,4.01,163.2,-13.2,0.54,-0.11,0.8,0.22,-34.53,138.38,8.06,0.3,-0.32,0.11,-0.89,-36.41,142.19,-5.12,0.31,0.7,0.64,-0.05
7735,4.15,163.19,-12.96,0.53,-0.11,0.81,0.22,-34.78,138.28,8.21,0.3,-0.32,0.1,-0.9,-36.37,142.08,-5.12,0.31,0.7,0.64,-0.04
7749,4.29,163.19,-12.71,0.53,-0.11,0.81,0.22,-35.04,138.21,8.39,0.29,-0.32,0.09,-0.9,-36.31,141.96,-5.12,0.31,0.71,0.64,-0.04
7762,4.42,163.18,-12.49,0.52,-0.11,0.82,0.22,-35.3,138.15,8.55,0.29,-0.32,0.08,-0.9,-36.25,141.86,-5.12,0.3,0.71,0.63,-0.04
7775,4.54,163.18,-12.28,0.51,-0.11,0.82,0.23,-35.53,138.11,8.7,0.29,-0.33,0.07,-0.9,-36.2,141.74,-5.12,0.3,0.72,0.63,-0.04
7790,4.7,163.17,-12.04,0.5,-0.1,0.83,0.23,-35.81,138.06,8.87,0.29,-0.33,0.06,-0.9,-36.13,141.61,-5.13,0.29,0.72,0.63,-0.03
7804,4.82,163.17,-11.83,0.49,-0.1,0.83,0.23,-35.99,138.03,9.01,0.29,-0.33,0.05,-0.9,-36.07,141.5,-5.14,0.29,0.72,0.62,-0.03
7818,4.92,163.17,-11.66,0.49,-0.1,0.84,0.23,-36.16,138.0,9.14,0.29,-0.33,0.05,-0.9,-36.01,141.4,-5.16,0.29,0.73,0.62,-0.03
7829,5.02,163.18,-11.52,0.48,-0.1,0.84,0.23,-36.3,137.98,9.26,0.29,-0.33,0.04,-0.9,-35.95,141.32,-5.16,0.29,0.73,0.62,-0.03
7843,5.1,163.18,-11.38,0.48,-0.1,0.84,0.23,-36.43,137.99,9.38,0.28,-0.34,0.03,-0.9,-35.9,141.24,-5.18,0.29,0.73,0.62,-0.03
7856,5.18,163.17,-11.26,0.48,-0.1,0.84,0.23,-36.56,138.04,9.46,0.28,-0.34,0.03,-0.9,-35.83,141.18,-5.19,0.28,0.73,0.62,-0.03
7870,5.25,163.17,-11.17,0.47,-0.1,0.85,0.23,-36.65,138.1,9.52,0.28,-0.34,0.02,-0.9,-35.75,141.11,-5.21,0.28,0.73,0.62,-0.02
7885,5.31,163.16,-11.09,0.47,-0.09,0.85,0.23,-36.73,138.2,9.56,0.28,-0.34,0.02,-0.9,-35.67,141.04,-5.22,0.28,0.74,0.61,-0.02
7899,5.35,163.15,-11.06,0.47,-0.09,0.85,0.23,-36.78,138.31,9.57,0.28,-0.33,0.02,-0.9,-35.61,140.97,-5.23,0.27,0.75,0.61,-0.02
7912,5.37,163.14,-11.06,0.47,-0.09,0.85,0.23,-36.82,138.41,9.57,0.28,-0.33,0.02,-0.9,-35.55,140.93,-5.23,0.27,0.75,0.6,-0.02
7926,5.37,163.13,-11.08,0.47,-0.09,0.85,0.23,-36.85,138.51,9.57,0.28,-0.33,0.02,-0.9,-35.48,140.91,-5.24,0.27,0.75,0.6,-0.02
7940,5.36,163.13,-11.12,0.47,-0.09,0.85,0.23,-36.86,138.63,9.56,0.28,-0.33,0.02,-0.9,-35.39,140.92,-5.24,0.27,0.76,0.6,-0.02
7954,5.33,163.12,-11.18,0.48,-0.09,0.84,0.23,-36.89,138.73,9.55,0.28,-0.33,0.02,-0.9,-35.27,140.98,-5.24,0.27,0.76,0.6,-0.02
7968,5.29,163.12,-11.25,0.48,-0.09,0.84,0.23,-36.89,138.83,9.52,0.28,-0.33,0.03,-0.9,-35.15,141.07,-5.26,0.27,0.75,0.6,-0.03
7983,5.23,163.12,-11.33,0.48,-0.09,0.84,0.24,-36.86,138.94,9.47,0.28,-0.33,0.03,-0.9,-34.99,141.27,-5.3,0.27,0.75,0.6,-0.04
7995,5.18,163.12,-11.4,0.49,-0.08,0.84,0.24,-36.83,139.04,9.41,0.29,-0.33,0.04,-0.9,-34.81,141.52,-5.35,0.28,0.74,0.61,-0.05
8007,5.11,163.12,-11.5,0.49,-0.08,0.84,0.24,-36.8,139.17,9.33,0.3,-0.32,0.05,-0.9,-34.59,141.86,-5.44,0.29,0.73,0.62,-0.07
8019,5.04,163.14,-11.59,0.49,-0.08,0.83,0.24,-36.74,139.31,9.24,0.3,-0.32,0.06,-0.9,-34.31,142.34,-5.57,0.3,0.7,0.64,-0.1
8032,4.95,163.15,-11.71,0.5,-0.08,0.83,0.24,-36.66,139.5,9.1,0.32,-0.31,0.08,-0.89,-33.99,143.0,-5.84,0.31,0.67,0.66,-0.14
8045,4.87,163.17,-11.83,0.5,-0.08,0.83,0.24,-36.55,139.68,8.96,0.33,-0.31,0.1,-0.89,-33.68,143.66,-6.15,0.32,0.63,0.69,-0.18
8058,4.78,163.18,-11.97,0.51,-0.08,0.82,0.24,-36.42,139.91,8.79,0.34,-0.3,0.12,-0.88,-33.41,144.37,-6.55,0.34,0.57,0.72,-0.22
8069,4.69,163.2,-12.1,0.51,-0.08,0.82,0.24,-36.27,140.16,8.66,0.35,-0.29,0.14,-0.88,-33.27,145.03,-6.98,0.35,0.51,0.74,-0.26
8083,4.58,163.24,-12.25,0.52,-0.08,0.82,0.24,-36.08,140.41,8.48,0.36,-0.28,0.16,-0.87,-33.25,145.67,-7.52,0.35,0.43,0.78,-0.3
8100,4.44,163.28,-12.44,0.53,-0.08,0.81,0.24,-35.82,140.69,8.25,0.38,-0.27,0.19,-0.86,-33.42,146.24,-8.11,0.36,0.31,0.81,-0.34
8112,4.32,163.33,-12.61,0.53,-0.08,0.81,0.24,-35.61,140.88,8.08,0.39,-0.26,0.21,-0.86,-33.75,146.66,-8.74,0.36,0.23,0.82,-0.37
8128,4.19,163.38,-12.81,0.54,-0.08,0.8,0.23,-35.32,141.05,7.92,0.41,-0.25,0.23,-0.85,-34.11,146.93,-9.29,0.35,0.13,0.83,-0.41
8141,4.08,163.42,-12.97,0.55,-0.08,0.8,0.23,-35.07,141.15,7.74,0.42,-0.24,0.25,-0.84,-34.25,147.07,-9.59,0.34,0.07,0.84,-0.42
8154,3.96,163.46,-13.15,0.55,-0.08,0.8,0.23,-34.78,141.21,7.52,0.43,-0.23,0.26,-0.83,-34.37,147.16,-9.88,0.33,0.01,0.84,-0.44
8166,3.85,163.5,-13.31,0.56,-0.08,0.79,0.23,-34.48,141.24,7.32,0.44,-0.23,0.28,-0.83,-34.39,147.22,-10.06,0.31,-0.04,0.83,-0.45
8178,3.74,163.54,-13.5,0.56,-0.08,0.79,0.23,-34.15,141.24,7.09,0.45,-0.22,0.28,-0.82,-34.29,147.33,-10.21,0.3,-0.07,0.83,-0.46
8192,3.62,163.58,-13.71,0.57,-0.08,0.78,0.23,-33.73,141.19,6.8,0.45,-0.21,0.29,-0.82,-34.05,147.47,-10.36,0.28,-0.09,0.83,-0.47
8208,3.49,163.62,-13.94,0.58,-0.09,0.78,0.23,-33.26,141.12,6.49,0.46,-0.2,0.3,-0.81,-33.82,147.61,-10.55,0.26,-0.11,0.83,-0.48
8223,3.36,163.66,-14.17,0.59,-0.09,0.77,0.22,-32.77,141.02,6.19,0.47,-0.19,0.31,-0.81,-33.58,147.74,-10.73,0.24,-0.13,0.82,-0.49
8236,3.25,163.69,-14.35,0.59,-0.09,0.77,0.22,-32.35,140.91,5.93,0.47,-0.18,0.32,-0.8,-33.49,147.79,-10.88,0.23,-0.14,0.82,-0.5
8251,3.14,163.73,-14.54,0.6,-0.09,0.76,0.22,-31.9,140.77,5.67,0.47,-0.17,0.33,-0.8,-33.43,147.82,-11.03,0.23,-0.16,0.82,-0.5
8265,3.02,163.76,-14.74,0.6,-0.09,0.76,0.22,-31.41,140.57,5.4,0.48,-0.17,0.33,-0.79,-33.42,147.85,-11.19,0.22,-0.18,0.81,-0.51
8277,2.92,163.79,-14.89,0.61,-0.1,0.76,0.22,-31.03,140.36,5.2,0.48,-0.16,0.34,-0.79,-33.44,147.86,-11.35,0.21,-0.19,0.81,-0.51
8292,2.81,163.81,-15.07,0.61,-0.1,0.75,0.21,-30.59,140.08,4.97,0.49,-0.16,0.34,-0.79,-33.49,147.89,-11.53,0.21,-0.21,0.8,-0.52
8325,2.56,163.85,-15.44,0.62,-0.11,0.75,0.21,-29.64,139.31,4.51,0.5,-0.14,0.35,-0.78,-33.64,148.02,-12.03,0.2,-0.23,0.79,-0.53
8338,2.48,163.85,-15.58,0.63,-0.11,0.74,0.21,-29.3,138.98,4.37,0.51,-0.14,0.35,-0.77,-33.71,148.08,-12.25,0.2,-0.24,0.79,-0.53
8353,2.38,163.85,-15.71,0.63,-0.11,0.74,0.21,-28.93,138.59,4.22,0.51,-0.14,0.36,-0.77,-33.8,148.15,-12.47,0.19,-0.25,0.78,-0.54
8369,2.28,163.85,-15.85,0.63,-0.12,0.74,0.2,-28.55,138.14,4.08,0.52,-0.13,0.36,-0.77,-33.88,148.23,-12.71,0.19,-0.26,0.78,-0.54
8385,2.19,163.85,-15.97,0.64,-0.12,0.73,0.2,-28.22,137.67,3.96,0.52,-0.13,0.36,-0.76,-33.96,148.32,-12.93,0.19,-0.26,0.78,-0.54
8401,2.09,163.85,-16.09,0.64,-0.12,0.73,0.2,-27.93,137.19,3.85,0.53,-0.13,0.36,-0.76,-34.02,148.42,-13.13,0.18,-0.27,0.77,-0.55
8416,2.0,163.84,-16.18,0.64,-0.13,0.73,0.2,-27.67,136.7,3.74,0.53,-0.13,0.37,-0.75,-34.07,148.51,-13.32,0.18,-0.27,0.77,-0.55
8430,1.92,163.84,-16.26,0.64,-0.13,0.73,0.2,-27.43,136.23,3.63,0.54,-0.13,0.37,-0.75,-34.1,148.59,-13.49,0.18,-0.28,0.77,-0.55
8445,1.85,163.84,-16.34,0.65,-0.13,0.73,0.19,-27.21,135.74,3.52,0.54,-0.13,0.37,-0.74,-34.13,148.68,-13.63,0.17,-0.28,0.76,-0.55
8460,1.76,163.83,-16.42,0.65,-0.13,0.72,0.19,-26.96,135.17,3.38,0.55,-0.13,0.37,-0.74,-34.15,148.78,-13.78,0.17,-0.28,0.76,-0.56
8475,1.69,163.82,-16.48,0.65,-0.14,0.72,0.19,-26.74,134.68,3.26,0.56,-0.13,0.37,-0.74,-34.16,148.86,-13.9,0.17,-0.29,0.76,-0.56
8490,1.62,163.81,-16.54,0.65,-0.14,0.72,0.19,-26.51,134.17,3.12,0.56,-0.13,0.37,-0.73,-34.14,148.95,-13.99,0.17,-0.29,0.76,-0.56
8503,1.55,163.81,-16.59,0.65,-0.14,0.72,0.19,-26.31,133.71,2.98,0.57,-0.12,0.37,-0.73,-34.11,149.03,-14.07,0.17,-0.29,0.76,-0.56
8519,1.48,163.81,-16.64,0.65,-0.14,0.72,0.19,-26.09,133.25,2.83,0.57,-0.12,0.37,-0.72,-34.07,149.13,-14.14,0.16,-0.29,0.76,-0.56
8533,1.41,163.81,-16.69,0.65,-0.15,0.72,0.19,-25.88,132.84,2.67,0.58,-0.12,0.37,-0.72,-34.03,149.21,-14.21,0.16,-0.29,0.76,-0.56
8547,1.34,163.81,-16.73,0.65,-0.15,0.72,0.19,-25.67,132.45,2.51,0.59,-0.12,0.37,-0.71,-33.98,149.29,-14.28,0.16,-0.29,0.76,-0.56
8562,1.26,163.8,-16.78,0.66,-0.15,0.72,0.19,-25.45,132.03,2.32,0.59,-0.12,0.37,-0.71,-33.92,149.38,-14.34,0.16,-0.29,0.76,-0.56
8576,1.19,163.8,-16.82,0.66,-0.15,0.72,0.18,-25.26,131.68,2.16,0.59,-0.11,0.38,-0.7,-33.87,149.45,-14.39,0.16,-0.29,0.76,-0.56
8591,1.13,163.79,-16.87,0.66,-0.15,0.71,0.18,-25.04,131.27,1.95,0.6,-0.11,0.38,-0.7,-33.81,149.51,-14.43,0.16,-0.29,0.76,-0.56
8604,1.06,163.78,-16.91,0.66,-0.15,0.71,0.18,-24.84,130.91,1.76,0.6,-0.11,0.38,-0.7,-33.77,149.56,-14.46,0.16,-0.29,0.76,-0.56
8619,1.0,163.77,-16.96,0.66,-0.15,0.71,0.18,-24.62,130.5,1.53,0.61,-0.11,0.38,-0.69,-33.73,149.63,-14.51,0.16,-0.29,0.76,-0.56
8633,0.93,163.75,-17.01,0.66,-0.16,0.71,0.18,-24.43,130.13,1.33,0.61,-0.11,0.38,-0.69,-33.69,149.69,-14.56,0.16,-0.29,0.76,-0.56
8647,0.86,163.73,-17.06,0.66,-0.16,0.71,0.18,-24.25,129.75,1.11,0.62,-0.1,0.38,-0.68,-33.64,149.77,-14.62,0.16,-0.29,0.76,-0.56
8662,0.8,163.71,-17.1,0.66,-0.16,0.71,0.18,-24.07,129.4,0.91,0.62,-0.1,0.38,-0.68,-33.58,149.85,-14.67,0.15,-0.29,0.76,-0.56
8678,0.72,163.69,-17.15,0.66,-0.16,0.71,0.18,-23.87,129.02,0.68,0.63,-0.1,0.39,-0.67,-33.51,149.93,-14.71,0.15,-0.29,0.76,-0.56
8692,0.65,163.67,-17.19,0.67,-0.16,0.71,0.18,-23.71,128.71,0.48,0.63,-0.1,0.39,-0.66,-33.46,150.01,-14.75,0.15,-0.29,0.76,-0.56
8705,0.59,163.64,-17.23,0.67,-0.16,0.7,0.18,-23.57,128.41,0.28,0.64,-0.09,0.39,-0.66,-33.43,150.08,-14.78,0.15,-0.29,0.76,-0.56
8722,0.51,163.6,-17.27,0.67,-0.16,0.7,0.18,-23.39,128.06,0.06,0.64,-0.09,0.39,-0.65,-33.4,150.18,-14.83,0.15,-0.29,0.76,-0.57
8735,0.46,163.57,-17.3,0.67,-0.16,0.7,0.18,-23.26,127.82,-0.12,0.64,-0.09,0.39,-0.65,-33.39,150.25,-14.88,0.15,-0.29,0.76,-0.57
8747,0.41,163.52,-17.32,0.67,-0.17,0.7,0.18,-23.12,127.54,-0.3,0.65,-0.09,0.39,-0.65,-33.41,150.32,-14.95,0.15,-0.29,0.75,-0.57
8761,0.36,163.47,-17.34,0.67,-0.17,0.7,0.18,-23.0,127.3,-0.46,0.65,-0.09,0.39,-0.64,-33.45,150.39,-15.01,0.15,-0.29,0.75,-0.57
8775,0.32,163.43,-17.37,0.67,-0.17,0.7,0.18,-22.88,127.07,-0.62,0.65,-0.09,0.4,-0.64,-33.51,150.45,-15.07,0.15,-0.3,0.75,-0.57
8788,0.27,163.38,-17.38,0.67,-0.17,0.7,0.18,-22.76,126.84,-0.8,0.66,-0.08,0.4,-0.64,-33.59,150.51,-15.13,0.15,-0.3,0.75,-0.57
8801,0.23,163.33,-17.4,0.67,-0.17,0.7,0.18,-22.64,126.61,-0.96,0.66,-0.08,0.4,-0.63,-33.67,150.57,-15.2,0.16,-0.3,0.74,-0.58
8813,0.18,163.28,-17.42,0.67,-0.17,0.7,0.19,-22.53,126.39,-1.12,0.66,-0.08,0.4,-0.63,-33.76,150.64,-15.28,0.16,-0.3,0.74,-0.58
8827,0.13,163.23,-17.43,0.67,-0.18,0.7,0.19,-22.41,126.16,-1.29,0.66,-0.08,0.4,-0.63,-33.88,150.69,-15.38,0.16,-0.31,0.73,-0.58
8838,0.09,163.19,-17.44,0.67,-0.18,0.7,0.19,-22.3,125.96,-1.45,0.67,-0.08,0.4,-0.63,-33.99,150.75,-15.47,0.17,-0.31,0.73,-0.58
8852,0.05,163.15,-17.45,0.67,-0.18,0.7,0.19,-22.18,125.73,-1.63,0.67,-0.08,0.4,-0.62,-34.12,150.81,-15.59,0.17,-0.32,0.72,-0.59
8866,0.0,163.11,-17.47,0.67,-0.18,0.69,0.19,-22.06,125.51,-1.8,0.67,-0.08,0.4,-0.62,-34.24,150.88,-15.71,0.17,-0.32,0.72,-0.59
8877,-0.03,163.07,-17.48,0.67,-0.18,0.69,0.19,-21.96,125.33,-1.95,0.67,-0.08,0.4,-0.62,-34.36,150.94,-15.82,0.18,-0.32,0.71,-0.59
8892,-0.08,163.02,-17.49,0.67,-0.18,0.69,0.19,-21.83,125.11,-2.15,0.68,-0.08,0.4,-0.62,-34.52,151.0,-15.96,0.18,-0.33,0.71,-0.6
8908,-0.13,162.98,-17.51,0.67,-0.18,0.69,0.19,-21.7,124.92,-2.34,0.68,-0.07,0.4,-0.61,-34.71,151.05,-16.14,0.19,-0.33,0.7,-0.6
8922,-0.18,162.95,-17.52,0.67,-0.19,0.69,0.19,-21.58,124.72,-2.53,0.68,-0.07,0.4,-0.61,-34.95,151.07,-16.36,0.2,-0.33,0.69,-0.61
8936,-0.23,162.92,-17.53,0.67,-0.19,0.69,0.19,-21.47,124.55,-2.7,0.68,-0.07,0.4,-0.61,-35.24,151.05,-16.62,0.21,-0.34,0.68,-0.61
8947,-0.27,162.89,-17.54,0.67,-0.19,0.69,0.19,-21.38,124.4,-2.84,0.69,-0.07,0.4,-0.6,-35.5,151.02,-16.89,0.22,-0.34,0.67,-0.62
8960,-0.31,162.87,-17.55,0.67,-0.19,0.69,0.19,-21.27,124.24,-2.99,0.69,-0.07,0.4,-0.6,-35.82,150.94,-17.24,0.23,-0.36,0.66,-0.62
8972,-0.35,162.85,-17.57,0.67,-0.19,0.69,0.19,-21.18,124.1,-3.13,0.69,-0.07,0.4,-0.6,-36.11,150.85,-17.57,0.24,-0.37,0.64,-0.63
8985,-0.39,162.83,-17.58,0.67,-0.19,0.69,0.19,-21.08,123.94,-3.3,0.69,-0.07,0.4,-0.59,-36.44,150.73,-17.99,0.25,-0.38,0.62,-0.64
8998,-0.44,162.81,-17.6,0.67,-0.19,0.69,0.19,-20.98,123.8,-3.45,0.69,-0.07,0.4,-0.59,-36.71,150.63,-18.43,0.26,-0.38,0.61,-0.65
9010,-0.48,162.79,-17.61,0.67,-0.19,0.69,0.19,-20.88,123.66,-3.6,0.7,-0.06,0.4,-0.59,-36.95,150.54,-18.9,0.27,-0.39,0.59,-0.65
9023,-0.52,162.77,-17.63,0.67,-0.19,0.69,0.19,-20.78,123.51,-3.76,0.7,-0.06,0.4,-0.59,-37.18,150.43,-19.42,0.27,-0.4,0.57,-0.66
9036,-0.56,162.75,-17.66,0.67,-0.19,0.69,0.19,-20.68,123.37,-3.92,0.7,-0.06,0.4,-0.59,-37.37,150.33,-19.92,0.28,-0.41,0.55,-0.67
9050,-0.61,162.74,-17.68,0.67,-0.19,0.69,0.19,-20.57,123.23,-4.1,0.7,-0.06,0.4,-0.58,-37.53,150.25,-20.45,0.28,-0.42,0.53,-0.68
9065,-0.65,162.72,-17.71,0.67,-0.19,0.69,0.19,-20.45,123.07,-4.29,0.7,-0.06,0.4,-0.58,-37.64,150.2,-21.04,0.28,-0.42,0.52,-0.69
